Country,ccode,qtr,Approval_Smoothed,Approval_Not_Smoothed,NET_Smoothed,NET_Not_Smoothed,Relative_Smoothed,Relative_Not_Smoothed,year,quarter
Spain,Spain,2003q3,38.993698,40.734531,-16.95743,-15.30336,41.639851,42.771278,2003,3
Spain,Spain,2003q4,38.363369,38.37923,-17.92116,-19.415529,41.181492,40.514172,2003,4
Spain,Spain,2004q1,40.815769,41.933338,-11.59049,-10.32096,45.25415,46.463631,2004,1
Spain,Spain,2004q2,48.624119,51.646351,4.8897071,9.9540997,55.08744,58.482979,2004,2
Spain,Spain,2004q3,50.508789,51.230289,9.3294897,9.2953987,57.789902,57.917702,2004,3
Spain,Spain,2004q4,49.611359,49.222301,6.7842011,3.7780211,56.032848,54.16927,2004,4
Spain,Spain,2005q1,49.761021,49.762749,6.6386318,4.609283,55.805759,54.62318,2005,1
Spain,Spain,2005q2,47.922649,47.180241,2.4029379,-1.205122,53.270618,51.152889,2005,2
Spain,Spain,2005q3,47.40836,47.184399,1.70337,-.47324711,52.79052,51.572708,2005,3
Spain,Spain,2005q4,44.403461,43.295479,-3.7350609,-7.67061,49.67033,47.420151,2005,4
Spain,Spain,2006q1,42.734982,42.184719,-7.042295,-10.00099,47.694431,46.025269,2006,1
Spain,Spain,2006q2,44.77161,45.615372,-3.4703741,-3.674248,49.748909,49.789501,2006,2
Spain,Spain,2006q3,43.768879,43.46674,-5.3639951,-7.7547059,48.695309,47.41013,2006,3
Spain,Spain,2006q4,42.87299,42.633282,-7.7033458,-10.23291,47.239208,45.820419,2006,4
Spain,Spain,2007q1,41.807442,41.541538,-10.30663,-12.81166,45.658798,44.273682,2007,1
Spain,Spain,2007q2,42.297562,42.612782,-8.9536619,-9.8591375,46.425961,46.050449,2007,2
Spain,Spain,2007q3,43.003738,43.38345,-8.0809269,-9.2226753,46.933369,46.417568,2007,3
Spain,Spain,2007q4,42.258739,42.096378,-9.4519405,-11.47772,46.146629,45.092949,2007,4
Spain,Spain,2008q1,43.87653,44.516769,-6.2678008,-6.6891642,48.004971,47.95089,2008,1
Spain,Spain,2008q2,43.41164,43.32819,-7.2890739,-9.2590294,47.445129,46.429501,2008,2
Spain,Spain,2008q3,39.604919,38.37608,-14.18751,-18.18754,43.71806,41.543961,2008,3
Spain,Spain,2008q4,40.17926,40.572041,-13.3594,-14.3913,44.11758,43.646351,2008,4
Spain,Spain,2009q1,39.556301,39.4174,-15.66491,-18.07045,42.798012,41.535278,2009,1
Spain,Spain,2009q2,37.194092,36.584351,-18.642509,-20.985399,41.041779,39.790131,2009,2
Spain,Spain,2009q3,35.498852,35.202099,-21.707741,-23.898899,39.247372,38.091831,2009,3
Spain,Spain,2009q4,34.45718,34.396591,-24.86142,-27.002911,37.532841,36.468552,2009,4
Spain,Spain,2010q1,33.895359,34.0951,-25.74382,-26.710871,37.07542,36.673889,2010,1
Spain,Spain,2010q2,32.200829,31.91029,-30.84926,-33.520329,34.057308,32.58408,2010,2
Spain,Spain,2010q3,29.292179,28.667801,-35.261009,-37.7057,31.823549,30.732269,2010,3
Spain,Spain,2010q4,26.846041,26.43536,-40.3195,-42.95789,29.01722,27.708891,2010,4
Spain,Spain,2011q1,25.53414,25.64551,-42.399479,-43.567051,27.6464,27.102449,2011,1
Spain,Spain,2011q2,25.407061,25.979099,-42.741001,-43.159019,27.45767,27.45516,2011,2
Spain,Spain,2011q3,26.034599,26.9685,-39.570061,-38.32029,29.07555,29.92979,2011,3
Spain,Spain,2011q4,25.27894,25.61768,-41.861259,-43.048641,27.663651,27.14469,2011,4
Spain,Spain,2012q1,34.54118,38.515442,-20.85479,-13.12178,39.439602,44.265869,2012,1
Spain,Spain,2012q2,34.425259,34.656021,-23.942181,-26.13933,37.948479,36.931061,2012,2
Spain,Spain,2012q3,30.67511,29.65601,-32.366112,-36.439789,33.32198,31.12779,2012,3
Spain,Spain,2012q4,27.422199,26.691,-38.82016,-41.916531,29.61335,27.956209,2012,4
Spain,Spain,2013q1,26.145571,26.247431,-41.829281,-43.313358,27.830111,27.138161,2013,1
Spain,Spain,2013q2,24.412371,24.359819,-44.805359,-46.24152,26.100019,25.461229,2013,2
Spain,Spain,2013q3,24.343241,24.918961,-45.5467,-46.030941,25.687441,25.648769,2013,3
Spain,Spain,2013q4,23.90634,24.367161,-46.13903,-46.587891,25.42762,25.44301,2013,4
Spain,Spain,2014q1,24.172541,24.88957,-45.99789,-46.142349,25.760559,26.02475,2014,1
Spain,Spain,2014q2,25.02128,25.985889,-44.607361,-44.205669,26.51001,26.971359,2014,2
Spain,Spain,2014q3,25.666031,26.539169,-43.515591,-43.285709,27.17408,27.56773,2014,3
Spain,Spain,2014q4,23.81724,23.763399,-46.962399,-48.460579,25.230209,24.563669,2014,4
Spain,Spain,2015q1,25.152069,26.243231,-44.483318,-43.72818,26.65687,27.360991,2015,1
Spain,Spain,2015q2,25.285931,25.96303,-43.977451,-43.967751,26.880951,27.0996,2015,2
Spain,Spain,2015q3,27.13364,28.40914,-40.613022,-39.564812,28.735661,29.57938,2015,3
Spain,Spain,2015q4,28.978729,30.173281,-37.513821,-36.74506,30.54767,31.263121,2015,4
Spain,Spain,2016q1,29.946369,30.814381,-34.85252,-34.22847,32.24836,32.91748,2016,1
Spain,Spain,2016q2,28.03516,27.827431,-38.917339,-41.047298,29.966511,28.91778,2016,2
Spain,Spain,2016q3,30.20903,31.56155,-35.226879,-34.15863,32.104851,32.975712,2016,3
Spain,Spain,2016q4,30.861509,31.73926,-33.531712,-33.242538,32.977509,33.31731,2016,4
Spain,Spain,2017q1,30.568319,31.017441,-33.615639,-34.195129,32.859631,32.682018,2017,1
Spain,Spain,2017q2,30.61894,31.16815,-34.23037,-35.074661,32.53717,32.25185,2017,2
Spain,Spain,2017q3,29.6304,29.6714,-35.392651,-36.517891,31.84931,31.387449,2017,3
Spain,Spain,2017q4,33.873741,35.90424,-28.221201,-25.85113,35.956459,37.594559,2017,4
Spain,Spain,2018q1,30.205601,29.083679,-35.275848,-38.832432,32.073589,30.192419,2018,1
Spain,Spain,2018q2,32.768219,34.608952,-32.67979,-32.185379,32.99836,33.26646,2018,2
Spain,Spain,2018q3,37.145489,39.150059,-22.043659,-18.55337,38.66819,40.821609,2018,3
Spain,Spain,2018q4,36.121632,36.014462,-23.306311,-24.753059,37.856548,37.148689,2018,4
Spain,Spain,2019q1,37.62175,38.429081,-19.32115,-18.7157,40.603569,41.379471,2019,1
Spain,Spain,2019q2,39.808369,40.824131,-14.50667,-13.74737,43.398232,44.058578,2019,2
Turkey_EXEC,Turkey_EXEC,2002q2,34.258202,35.982391,-25.05661,-19.298731,37.261639,40.181808,2002,2
Turkey_EXEC,Turkey_EXEC,2002q3,35.836552,37.983978,-9.6096287,4.1665978,46.469349,53.707741,2002,3
Turkey_EXEC,Turkey_EXEC,2002q4,36.38335,37.983978,-2.4501879,4.1665978,50.543919,53.707741,2002,4
Turkey_EXEC,Turkey_EXEC,2003q1,36.572781,37.983978,.8681041,4.1665978,52.346989,53.707741,2003,1
Turkey_EXEC,Turkey_EXEC,2003q2,36.638401,37.983978,2.4060819,4.1665978,53.144878,53.707741,2003,2
Turkey_EXEC,Turkey_EXEC,2003q3,36.66114,37.983978,3.118911,4.1665978,53.497959,53.707741,2003,3
Turkey_EXEC,Turkey_EXEC,2003q4,36.66901,37.983978,3.449297,4.1665978,53.654209,53.707741,2003,4
Turkey_EXEC,Turkey_EXEC,2004q1,44.118961,47.893589,-.30741441,-1.8042819,50.652889,49.18269,2004,1
Turkey_EXEC,Turkey_EXEC,2004q2,46.699902,47.893589,-2.048593,-1.8042819,49.32476,49.18269,2004,2
Turkey_EXEC,Turkey_EXEC,2004q3,47.59404,47.893589,-2.855602,-1.8042819,48.737041,49.18269,2004,3
Turkey_EXEC,Turkey_EXEC,2004q4,47.903801,47.893589,-3.2296391,-1.8042819,48.476959,49.18269,2004,4
Turkey_EXEC,Turkey_EXEC,2005q1,48.011108,47.893589,-3.4029989,-1.8042819,48.36187,49.18269,2005,1
Turkey_EXEC,Turkey_EXEC,2005q2,48.04829,47.893589,-3.4833491,-1.8042819,48.31094,49.18269,2005,2
Turkey_EXEC,Turkey_EXEC,2005q3,48.061169,47.893589,-3.5205901,-1.8042819,48.288399,49.18269,2005,3
Turkey_EXEC,Turkey_EXEC,2005q4,46.349159,45.632931,-5.423708,-4.6578159,47.260971,47.693409,2005,4
Turkey_EXEC,Turkey_EXEC,2006q1,45.756062,45.632931,-6.3057742,-4.6578159,46.80632,47.693409,2006,1
Turkey_EXEC,Turkey_EXEC,2006q2,45.550591,45.632931,-6.7145982,-4.6578159,46.605129,47.693409,2006,2
Turkey_EXEC,Turkey_EXEC,2006q3,45.479401,45.632931,-6.9040818,-4.6578159,46.51609,47.693409,2006,3
Turkey_EXEC,Turkey_EXEC,2006q4,45.454739,45.632931,-6.9919052,-4.6578159,46.4767,47.693409,2006,4
Turkey_EXEC,Turkey_EXEC,2007q1,45.446201,45.632931,-7.032609,-4.6578159,46.459259,47.693409,2007,1
Turkey_EXEC,Turkey_EXEC,2007q2,48.59185,50.196609,.028362021,4.3893991,50.069489,52.355289,2007,2
Turkey_EXEC,Turkey_EXEC,2007q3,58.05201,61.004219,32.869888,50.540489,66.937607,75.269989,2007,3
Turkey_EXEC,Turkey_EXEC,2007q4,61.37484,61.004219,47.814232,50.540489,74.289528,75.269989,2007,4
Turkey_EXEC,Turkey_EXEC,2008q1,55.6091,51.862419,35.900478,22.059851,67.709999,60.88002,2008,1
Turkey_EXEC,Turkey_EXEC,2008q2,49.91608,46.392429,16.294519,4.11057,57.637451,51.673439,2008,2
Turkey_EXEC,Turkey_EXEC,2008q3,45.975491,44.24847,1.038348,-9.3592587,49.821308,45.16943,2008,3
Turkey_EXEC,Turkey_EXEC,2008q4,40.695709,38.977139,-22.89732,-31.585079,37.261101,33.193729,2008,4
Turkey_EXEC,Turkey_EXEC,2009q1,47.671139,50.995911,-5.8907828,6.7482691,46.229462,52.750599,2009,1
Turkey_EXEC,Turkey_EXEC,2009q2,49.76461,50.317711,-.41900489,4.2904048,49.09473,51.576851,2009,2
Turkey_EXEC,Turkey_EXEC,2009q3,53.19833,54.073669,-4.9172878,-6.1679072,46.651112,46.25893,2009,3
Turkey_EXEC,Turkey_EXEC,2009q4,42.901112,38.33107,-23.019791,-29.4778,37.343842,34.491169,2009,4
Turkey_EXEC,Turkey_EXEC,2010q1,38.73418,37.437401,-16.566099,-7.1395988,40.804871,45.540909,2010,1
Turkey_EXEC,Turkey_EXEC,2010q2,39.437038,40.799721,2.7610791,12.50337,51.1856,56.551079,2010,2
Turkey_EXEC,Turkey_EXEC,2010q3,43.4645,45.796131,-10.51965,-15.64286,44.028679,41.53487,2010,3
Turkey_EXEC,Turkey_EXEC,2010q4,43.567101,44.034721,9.7199488,23.69907,55.110981,62.161209,2010,4
Turkey_EXEC,Turkey_EXEC,2011q1,50.297951,53.253521,22.946671,28.3643,61.90443,64.486931,2011,1
Turkey_EXEC,Turkey_EXEC,2011q2,58.086239,60.733871,25.3913,20.779909,62.476219,60.146542,2011,2
Turkey_EXEC,Turkey_EXEC,2011q3,59.167599,58.227482,23.79442,18.45961,61.6968,59.33535,2011,3
Turkey_EXEC,Turkey_EXEC,2011q4,61.614399,60.84911,22.610359,18.45961,61.172539,59.33535,2011,4
Turkey_EXEC,Turkey_EXEC,2012q1,58.32608,55.246948,12.02367,5.8359861,56.024712,53.084961,2012,1
Turkey_EXEC,Turkey_EXEC,2012q2,55.158531,52.608059,1.370573,-4.7355132,50.383678,47.460041,2012,2
Turkey_EXEC,Turkey_EXEC,2012q3,52.305889,50.221142,17.615061,27.15539,59.040192,63.739361,2012,3
Turkey_EXEC,Turkey_EXEC,2012q4,51.437309,50.163631,20.14221,20.669661,60.33799,60.439232,2012,4
Turkey_EXEC,Turkey_EXEC,2013q1,53.208179,53.11208,22.18705,20.993151,61.196201,60.482552,2013,1
Turkey_EXEC,Turkey_EXEC,2013q2,45.767262,42.44405,5.4557161,-6.8443489,52.209332,46.336861,2013,2
Turkey_EXEC,Turkey_EXEC,2013q3,52.143532,54.845051,4.013999,3.228863,51.705669,51.627571,2013,3
Turkey_EXEC,Turkey_EXEC,2013q4,47.34169,44.64534,3.2343011,3.228863,51.437511,51.627571,2013,4
Turkey_EXEC,Turkey_EXEC,2014q1,42.575161,40.732422,2.8336389,3.228863,51.30278,51.627571,2014,1
Turkey_EXEC,Turkey_EXEC,2014q2,48.688671,52.01572,1.136534,1.2395951,50.5243,50.67485,2014,2
Turkey_EXEC,Turkey_EXEC,2014q3,50.925331,52.01572,.51148123,1.2395951,50.24028,50.67485,2014,3
Turkey_EXEC,Turkey_EXEC,2014q4,54.89362,56.37587,10.39091,14.1794,55.323891,57.368481,2014,4
Turkey_EXEC,Turkey_EXEC,2015q1,53.025181,51.688499,8.5742598,6.1382909,54.36459,53.310379,2015,1
Turkey_EXEC,Turkey_EXEC,2015q2,49.75433,48.06118,1.057236,-1.893052,50.635239,49.257271,2015,2
Turkey_EXEC,Turkey_EXEC,2015q3,48.785938,48.359631,6.1695318,10.31571,53.48494,55.546841,2015,3
Turkey_EXEC,Turkey_EXEC,2015q4,54.20435,56.36269,18.28108,22.50964,59.700081,61.828678,2015,4
Turkey_EXEC,Turkey_EXEC,2016q1,56.202141,56.36977,21.776649,20.796989,61.44244,60.934952,2016,1
Turkey_EXEC,Turkey_EXEC,2016q2,58.21999,58.187321,35.92049,40.356979,68.941673,71.029282,2016,2
Turkey_EXEC,Turkey_EXEC,2016q3,80.648651,88.282623,56.71423,58.705318,79.55471,80.491318,2016,3
Turkey_EXEC,Turkey_EXEC,2016q4,75.530022,69.842751,55.032131,43.995972,78.41687,72.890831,2016,4
Turkey_EXEC,Turkey_EXEC,2017q1,68.269157,62.34111,53.674919,43.995972,77.678589,72.890831,2017,1
Turkey_EXEC,Turkey_EXEC,2017q2,68.056717,65.713409,41.022469,28.894621,71.209961,65.085777,2017,2
Turkey_EXEC,Turkey_EXEC,2017q3,65.364822,62.08876,34.302502,25.70759,67.776253,63.509769,2017,3
Turkey_EXEC,Turkey_EXEC,2017q4,62.58057,59.588219,31.62542,25.70759,66.4347,63.509769,2017,4
Turkey_EXEC,Turkey_EXEC,2018q1,63.49958,62.272289,28.044319,22.520571,64.680817,61.933762,2018,1
Turkey_EXEC,Turkey_EXEC,2018q2,63.43618,61.72171,,,,,2018,2
Turkey_EXEC,Turkey_EXEC,2018q3,61.891441,59.61116,,,,,2018,3
Turkey_EXEC,Turkey_EXEC,2018q4,57.590939,54.42654,,,,,2018,4
Turkey_Gov,Turkey_Gov,2002q2,37.244148,,,,,,2002,2
Turkey_Gov,Turkey_Gov,2002q3,35.321289,,,,,,2002,3
Turkey_Gov,Turkey_Gov,2002q4,34.455849,,,,,,2002,4
Turkey_Gov,Turkey_Gov,2003q1,34.06633,,,,,,2003,1
Turkey_Gov,Turkey_Gov,2003q2,33.89101,,,,,,2003,2
Turkey_Gov,Turkey_Gov,2003q3,33.812099,,,,,,2003,3
Turkey_Gov,Turkey_Gov,2003q4,33.776588,,,,,,2003,4
Turkey_Gov,Turkey_Gov,2004q1,42.561569,,,,,,2004,1
Turkey_Gov,Turkey_Gov,2004q2,46.51553,,,,,,2004,2
Turkey_Gov,Turkey_Gov,2004q3,48.295139,,,,,,2004,3
Turkey_Gov,Turkey_Gov,2004q4,49.096111,,,,,,2004,4
Turkey_Gov,Turkey_Gov,2005q1,49.456612,,,,,,2005,1
Turkey_Gov,Turkey_Gov,2005q2,49.61887,,,,,,2005,2
Turkey_Gov,Turkey_Gov,2005q3,49.691898,,,,,,2005,3
Turkey_Gov,Turkey_Gov,2005q4,48.817902,,,,,,2005,4
Turkey_Gov,Turkey_Gov,2006q1,48.42453,,,,,,2006,1
Turkey_Gov,Turkey_Gov,2006q2,48.247478,,,,,,2006,2
Turkey_Gov,Turkey_Gov,2006q3,48.167789,,,,,,2006,3
Turkey_Gov,Turkey_Gov,2006q4,48.13192,,,,,,2006,4
Turkey_Gov,Turkey_Gov,2007q1,48.11578,,,,,,2007,1
Turkey_Gov,Turkey_Gov,2007q2,53.310329,,,,,,2007,2
Turkey_Gov,Turkey_Gov,2007q3,52.474838,,,,,,2007,3
Turkey_Gov,Turkey_Gov,2007q4,51.855011,,,,,,2007,4
Turkey_Gov,Turkey_Gov,2008q1,51.506191,,,,,,2008,1
Turkey_Gov,Turkey_Gov,2008q2,51.329182,,,,,,2008,2
Turkey_Gov,Turkey_Gov,2008q3,46.132549,,,,,,2008,3
Turkey_Gov,Turkey_Gov,2008q4,42.037868,,,,,,2008,4
Turkey_Gov,Turkey_Gov,2009q1,58.038212,,,,,,2009,1
Turkey_Gov,Turkey_Gov,2009q2,58.058418,,,,,,2009,2
Turkey_Gov,Turkey_Gov,2009q3,57.55051,,,,,,2009,3
Turkey_Gov,Turkey_Gov,2009q4,45.706341,,,,,,2009,4
Turkey_Gov,Turkey_Gov,2010q1,50.974659,,,,,,2010,1
Turkey_Gov,Turkey_Gov,2010q2,58.477211,,,,,,2010,2
Turkey_Gov,Turkey_Gov,2010q3,47.299549,,,,,,2010,3
Turkey_Gov,Turkey_Gov,2010q4,52.72551,,,,,,2010,4
Turkey_Gov,Turkey_Gov,2011q1,68.400551,,,,,,2011,1
Turkey_Gov,Turkey_Gov,2011q2,72.994949,,,,,,2011,2
Turkey_Gov,Turkey_Gov,2011q3,69.16272,,,,,,2011,3
Turkey_Gov,Turkey_Gov,2011q4,67.288811,,,,,,2011,4
Turkey_Gov,Turkey_Gov,2012q1,57.993649,,,,,,2012,1
Turkey_Gov,Turkey_Gov,2012q2,55.44165,,,,,,2012,2
Turkey_Gov,Turkey_Gov,2012q3,53.595032,,,,,,2012,3
Turkey_Gov,Turkey_Gov,2012q4,52.83215,,,,,,2012,4
Turkey_Gov,Turkey_Gov,2013q1,52.50835,,,,,,2013,1
Turkey_Gov,Turkey_Gov,2013q2,50.570671,,,,,,2013,2
Turkey_Gov,Turkey_Gov,2013q3,54.650391,,,,,,2013,3
Turkey_Gov,Turkey_Gov,2013q4,56.571301,,,,,,2013,4
Turkey_Gov,Turkey_Gov,2014q1,57.46014,,,,,,2014,1
Turkey_Gov,Turkey_Gov,2014q2,61.189468,,,,,,2014,2
Turkey_Gov,Turkey_Gov,2014q3,62.326481,,,,,,2014,3
Turkey_Gov,Turkey_Gov,2014q4,66.022301,,,,,,2014,4
Turkey_PM,Turkey_PM,2002q2,30.714069,31.34782,,,,,2002,2
Turkey_PM,Turkey_PM,2002q3,42.06601,44.6604,,,,,2002,3
Turkey_PM,Turkey_PM,2002q4,44.135509,44.6604,,,,,2002,4
Turkey_PM,Turkey_PM,2003q1,44.512791,44.6604,,,,,2003,1
Turkey_PM,Turkey_PM,2003q2,44.58157,44.6604,,,,,2003,2
Turkey_PM,Turkey_PM,2003q3,44.594101,44.6604,,,,,2003,3
Turkey_PM,Turkey_PM,2003q4,44.59639,44.6604,,,,,2003,4
Turkey_PM,Turkey_PM,2004q1,44.596809,44.6604,,,,,2004,1
Turkey_PM,Turkey_PM,2004q2,44.596882,44.6604,,,,,2004,2
Turkey_PM,Turkey_PM,2004q3,44.596901,44.6604,,,,,2004,3
Turkey_PM,Turkey_PM,2004q4,44.596901,44.6604,,,,,2004,4
Turkey_PM,Turkey_PM,2005q1,44.596901,44.6604,,,,,2005,1
Turkey_PM,Turkey_PM,2005q2,44.596901,44.6604,,,,,2005,2
Turkey_PM,Turkey_PM,2005q3,44.596901,44.6604,,,,,2005,3
Turkey_PM,Turkey_PM,2005q4,44.596901,44.6604,,,,,2005,4
Turkey_PM,Turkey_PM,2006q1,44.596901,44.6604,,,,,2006,1
Turkey_PM,Turkey_PM,2006q2,44.596901,44.6604,,,,,2006,2
Turkey_PM,Turkey_PM,2006q3,44.596901,44.6604,,,,,2006,3
Turkey_PM,Turkey_PM,2006q4,44.596901,44.6604,,,,,2006,4
Turkey_PM,Turkey_PM,2007q1,44.596901,44.6604,,,,,2007,1
Turkey_PM,Turkey_PM,2007q2,57.693001,60.638592,,,,,2007,2
Turkey_PM,Turkey_PM,2007q3,72.538673,74.164879,,,,,2007,3
Turkey_PM,Turkey_PM,2007q4,75.468918,74.164879,,,,,2007,4
Turkey_PM,Turkey_PM,2008q1,76.221878,74.35556,,,,,2008,1
Turkey_PM,Turkey_PM,2008q2,58.175541,52.609959,,,,,2008,2
Turkey_PM,Turkey_PM,2008q3,53.113121,51.221851,,,,,2008,3
Turkey_PM,Turkey_PM,2008q4,50.8223,49.73267,,,,,2008,4
Turkey_PM,Turkey_PM,2009q1,50.407799,49.883129,,,,,2009,1
Turkey_PM,Turkey_PM,2009q2,53.026649,53.12936,,,,,2009,2
Turkey_PM,Turkey_PM,2009q3,55.994579,55.94957,,,,,2009,3
Turkey_PM,Turkey_PM,2009q4,33.653439,28.589491,,,,,2009,4
Turkey_PM,Turkey_PM,2010q1,33.766979,34.561031,,,,,2010,1
Turkey_PM,Turkey_PM,2010q2,37.092251,38.44471,,,,,2010,2
Turkey_PM,Turkey_PM,2010q3,45.95549,47.91581,,,,,2010,3
Turkey_PM,Turkey_PM,2010q4,42.530499,41.655579,,,,,2010,4
Turkey_PM,Turkey_PM,2011q1,52.07803,53.942322,,,,,2011,1
Turkey_PM,Turkey_PM,2011q2,62.28133,63.773048,,,,,2011,2
Turkey_PM,Turkey_PM,2011q3,62.291241,61.095249,,,,,2011,3
Turkey_PM,Turkey_PM,2011q4,66.646149,66.241341,,,,,2011,4
Turkey_PM,Turkey_PM,2012q1,63.162621,60.993511,,,,,2012,1
Turkey_PM,Turkey_PM,2012q2,57.878868,55.56905,,,,,2012,2
Turkey_PM,Turkey_PM,2012q3,52.274811,50.221272,,,,,2012,3
Turkey_PM,Turkey_PM,2012q4,51.86129,51.122028,,,,,2012,4
Turkey_PM,Turkey_PM,2013q1,54.927872,54.811279,,,,,2013,1
Turkey_PM,Turkey_PM,2013q2,41.55793,38.348518,,,,,2013,2
Turkey_PM,Turkey_PM,2013q3,54.23885,56.846691,,,,,2013,3
Turkey_PM,Turkey_PM,2013q4,46.667221,44.320358,,,,,2013,4
Turkey_PM,Turkey_PM,2014q1,39.401749,37.969139,,,,,2014,1
Turkey_PM,Turkey_PM,2014q2,51.03273,53.757172,,,,,2014,2
Turkey_PM,Turkey_PM,2014q3,53.58007,53.757172,,,,,2014,3
Turkey_PM,Turkey_PM,2014q4,54.151428,53.757172,,,,,2014,4
Turkey_PM,Turkey_PM,2015q1,54.282379,53.757172,,,,,2015,1
Turkey_PM,Turkey_PM,2015q2,54.312969,53.757172,,,,,2015,2
Turkey_PM,Turkey_PM,2015q3,54.320229,53.757172,,,,,2015,3
Turkey_PM,Turkey_PM,2015q4,54.321972,53.757172,,,,,2015,4
Turkey_PM,Turkey_PM,2016q1,54.322399,53.757172,,,,,2016,1
Turkey_PM,Turkey_PM,2016q2,65.196831,66.515778,,,,,2016,2
Turkey_PM,Turkey_PM,2016q3,77.621986,79.274384,,,,,2016,3
Turkey_Pres,Turkey_Pres,2014q4,43.353828,,,,,,2014,4
Turkey_Pres,Turkey_Pres,2015q1,40.92997,,,,,,2015,1
Turkey_Pres,Turkey_Pres,2015q2,37.98365,,,,,,2015,2
Turkey_Pres,Turkey_Pres,2015q3,36.83659,,,,,,2015,3
Turkey_Pres,Turkey_Pres,2015q4,40.468361,,,,,,2015,4
Turkey_Pres,Turkey_Pres,2016q1,41.958542,,,,,,2016,1
Turkey_Pres,Turkey_Pres,2016q2,43.685188,,,,,,2016,2
Turkey_Pres,Turkey_Pres,2016q3,60.260761,,,,,,2016,3
Turkey_Pres,Turkey_Pres,2016q4,57.823738,,,,,,2016,4
Turkey_Pres,Turkey_Pres,2017q1,52.865318,,,,,,2017,1
Turkey_Pres,Turkey_Pres,2017q2,52.420311,,,,,,2017,2
Turkey_Pres,Turkey_Pres,2017q3,50.348049,,,,,,2017,3
Turkey_Pres,Turkey_Pres,2017q4,48.138729,,,,,,2017,4
Turkey_Pres,Turkey_Pres,2018q1,48.551849,,,,,,2018,1
Turkey_Pres,Turkey_Pres,2018q2,48.449409,,,,,,2018,2
Turkey_Pres,Turkey_Pres,2018q3,47.311981,,,,,,2018,3
Turkey_Pres,Turkey_Pres,2018q4,44.12661,,,,,,2018,4
Ukraine_EXEC,Ukraine_EXEC,2000q2,32.680248,32.680248,-13.5554,-13.5554,41.431271,41.431271,2000,2
Ukraine_EXEC,Ukraine_EXEC,2000q3,25.148251,25.148251,-28.063589,-28.063589,31.27261,31.27261,2000,3
Ukraine_EXEC,Ukraine_EXEC,2000q4,24.85288,24.85288,-25.218849,-25.218849,32.180641,32.180641,2000,4
Ukraine_EXEC,Ukraine_EXEC,2001q1,22.63759,22.63759,-25.716681,-25.716681,30.761841,30.761841,2001,1
Ukraine_EXEC,Ukraine_EXEC,2001q2,19.53618,19.53618,-36.02887,-36.02887,24.46233,24.46233,2001,2
Ukraine_EXEC,Ukraine_EXEC,2001q3,23.08065,23.08065,-25.930031,-25.930031,30.591579,30.591579,2001,3
Ukraine_EXEC,Ukraine_EXEC,2001q4,19.979231,19.979231,-31.61952,-31.61952,26.221649,26.221649,2001,4
Ukraine_EXEC,Ukraine_EXEC,2002q1,17.71471,17.71471,-36.550411,-36.550411,22.9111,22.9111,2002,1
Ukraine_EXEC,Ukraine_EXEC,2002q2,16.877819,16.877819,-42.927368,-42.927368,20.31941,20.31941,2002,2
Ukraine_EXEC,Ukraine_EXEC,2002q3,14.14563,14.14563,-52.030548,-52.030548,15.94948,15.94948,2002,3
Ukraine_EXEC,Ukraine_EXEC,2002q4,14.90867,14.90867,-54.1404,-54.1404,16.365669,16.365669,2002,4
Ukraine_EXEC,Ukraine_EXEC,2003q1,13.77641,13.77641,-51.746078,-51.746078,15.60897,15.60897,2003,1
Ukraine_EXEC,Ukraine_EXEC,2003q2,13.70257,13.70257,-57.151089,-57.151089,14.70093,14.70093,2003,2
Ukraine_EXEC,Ukraine_EXEC,2003q3,14.81021,14.81021,-43.140732,-43.140732,18.276331,18.276331,2003,3
Ukraine_EXEC,Ukraine_EXEC,2003q4,12.00418,12.00418,-53.52404,-53.52404,13.45238,13.45238,2003,4
Ukraine_EXEC,Ukraine_EXEC,2004q1,14.88406,14.88406,-47.194489,-47.194489,17.481791,17.481791,2004,1
Ukraine_EXEC,Ukraine_EXEC,2004q2,14.36716,14.36716,-42.856258,-42.856258,17.879061,17.879061,2004,2
Ukraine_EXEC,Ukraine_EXEC,2004q3,15.25327,15.25327,-38.873619,-38.873619,19.695141,19.695141,2004,3
Ukraine_EXEC,Ukraine_EXEC,2004q4,20.126921,20.126921,-28.77478,-28.77478,27.29994,27.29994,2004,4
Ukraine_EXEC,Ukraine_EXEC,2005q1,72.26017,72.26017,49.171188,49.171188,81.44165,81.44165,2005,1
Ukraine_EXEC,Ukraine_EXEC,2005q2,67.164993,67.164993,42.91275,42.91275,78.320267,78.320267,2005,2
Ukraine_EXEC,Ukraine_EXEC,2005q3,40.58147,40.58147,7.9224091,7.9224091,55.732849,55.732849,2005,3
Ukraine_EXEC,Ukraine_EXEC,2005q4,27.65892,27.65892,-17.063919,-17.063919,37.43969,37.43969,2005,4
Ukraine_EXEC,Ukraine_EXEC,2006q1,31.94182,31.94182,-21.37845,-21.37845,37.515362,37.515362,2006,1
Ukraine_EXEC,Ukraine_EXEC,2006q2,28.54504,28.54504,-14.6933,-14.6933,38.990921,38.990921,2006,2
Ukraine_EXEC,Ukraine_EXEC,2006q3,19.831551,19.831551,-32.401829,-32.401829,25.71088,25.71088,2006,3
Ukraine_EXEC,Ukraine_EXEC,2006q4,19.7577,19.7577,-34.39315,-34.39315,25.256861,25.256861,2006,4
