Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_B09001_001,SE_B09001_002,SE_B09001_003,SE_B09001_004,SE_B09001_005,SE_B09001_006,SE_B09001_007,SE_B09001_008,SE_A09003_001,SE_A07001_001,SE_A07001_002,SE_A07001_003,SE_A07001_004,SE_A07001_005,SE_A07001_006,SE_A07001_007,SE_A07001_008,SE_A07001_009,SE_A07001_010,SE_A07001_011,SE_A07001_012,SE_A07001_013,SE_A07001_014,SE_A07001_015,SE_A07001_016,SE_A07001_017,SE_A07001_018,SE_A07001_019,SE_A07001_020,SE_A07001_021,SE_A07001_022,SE_A07001_023,SE_A07001_024,SE_A07001_025,SE_A07001_026,SE_A07001_027,SE_A07001_028,SE_A07001_029,SE_A07001_030,SE_A07001_031,SE_A07001_032,SE_A07001_033,SE_A07001_034,SE_A07001_035,SE_A07001_036,SE_A07001_037,SE_A07001_038,SE_A07001_039,SE_A07001_040,SE_A07001_041,SE_A07001_042,SE_A07001_043,SE_A07001_044,SE_A07001_045,SE_A07001_046,SE_A07001_047,SE_A07001_048,SE_A07001_049,SE_A07001_050,SE_A07001_051,SE_A07001_052,SE_A07001_053,SE_A07001_054,SE_A07001_055,SE_A07001_056,SE_A07001_057,SE_A07001_058,SE_A07001_059,SE_A07001_060,SE_A07001_061,SE_A07001_062,SE_A07001_063,SE_A07001_064,SE_A07001_065,SE_A07001_066,SE_A07001_067,SE_A07001_068,SE_A07001_069,SE_A07001_070,SE_A07001_071,SE_A07001_072,SE_A07001_073,SE_A07001_074,SE_A07001_075,SE_A07001_076,SE_A07001_077,SE_A07001_078,SE_A07001_079,SE_A07001_080,SE_A07001_081,SE_A07001_082,SE_A07001_083,SE_A07001_084,SE_A07001_085,SE_A07001_086,SE_A07001_087,SE_A07001_088,SE_A07001_089,SE_A07001_090,SE_A07001_091,SE_A07001_092,SE_A07001_093,SE_A07001_094,SE_A07001_095,SE_A07001_096,SE_A07001_097,SE_A07001_098,SE_A07001_099,SE_A07001_100,SE_A07001_101,SE_A07001_102,SE_A07001_103,SE_A07001_104,SE_A07001_105,SE_A07001_106,SE_A07001_107,SE_A07001_108,SE_A07001_109,SE_A07001_110,SE_A07001_111,SE_A07001_112,SE_A07001_113,SE_A07001_114,SE_A07001_115,SE_A07001_116,SE_A07001_117,SE_A07001_118,SE_A07001_119,SE_A07001_120,SE_A07001_121,SE_A07001_122,SE_A07001_123
"4221500","32000US4221500","Erie, PA Metro Area; Pennsylvania","Erie, Pennsylvania","pa","320","00","ACSSF","0022743",,,,,"42",,,,,,,,,,,,,,"21500",,,,,,,,,,,,,,,,,,,,,,,,,,,,277794,277794,15764,17106,16830,10840,29152,36144,31206,36475,39102,25073,13430,6672,188102,17057,74355,45058,33980,13513,2408,1731,48192,50696,23074,41719,42168,98393,27800,29679,22143,51153,120502,22374,46338,27871,13781,6310,2326,1502,19,12561,4034,316,264,109,123,32,8,44,664,0,28,468,61,107,352,148,204,0,0,0,2702,32,8,105,212,30,329,869,676,0,441,0,5295,1049,783,772,0,11,69,197,0,2264,132,0,566,5,79,1482,642,12,10,0,228,28,240,124,1340,670,9,87,103,38,0,433,0,1298,451,163,18,270,306,232,63,169,68,68,0,237,15,100,88,34,4,58,36,36,0,22,1876,1429,266,0,29,155,0,47,0,35,987,401,0,147,183,181,6,47,22,176,15,0,13,9,90,8,3,0,0,38,0,447,447,0
"4223900","32000US4223900","Gettysburg, PA Metro Area; Pennsylvania","Gettysburg, Pennsylvania","pa","320","00","ACSSF","0022744",,,,,"42",,,,,,,,,,,,,,"23900",,,,,,,,,,,,,,,,,,,,,,,,,,,,101589,101589,5096,5537,6366,3919,9810,10707,11355,15065,14851,10763,5725,2395,70861,8085,29431,17668,9072,5098,791,716,62661,64300,45227,,41779,,32725,60671,40667,64638,47642,7038,13709,9132,6250,6406,3072,2035,28,4081,649,177,157,83,57,17,6,14,167,13,48,100,6,0,108,22,83,0,3,0,197,0,0,0,10,0,72,0,104,0,11,0,648,155,74,74,0,0,5,76,0,87,0,0,44,0,33,10,378,0,5,30,210,38,38,57,28,0,0,14,0,14,0,0,0,145,43,0,0,43,19,7,7,0,27,27,0,47,44,0,0,3,2,15,15,0,15,0,2624,2545,282,0,45,129,23,27,0,58,2145,2004,0,66,60,7,2,6,0,118,0,0,3,0,47,8,0,43,0,0,17,79,79,0
"4225420","32000US4225420","Harrisburg-Carlisle, PA Metro Area; Pennsylvania","Harrisburg-Carlisle, Pennsylvania","pa","320","00","ACSSF","0022745",,,,,"42",,,,,,,,,,,,,,"25420",,,,,,,,,,,,,,,,,,,,,,,,,,,,565008,565008,33023,33179,34119,21238,51082,74166,68145,78253,78355,53039,27735,12674,392367,37244,136225,97752,74919,32900,8711,4616,60978,64395,37522,35214,74078,34286,41333,45000,39587,64975,265729,37693,91254,63157,37105,23317,8105,5098,23,35958,6181,1379,1090,533,497,60,165,124,1127,45,128,839,84,31,807,217,501,44,45,0,2868,14,75,169,194,123,555,387,868,78,405,0,17555,3864,2273,2019,53,201,281,1243,67,8418,124,99,4480,207,847,2661,4169,367,62,181,1125,195,1995,244,1047,364,303,97,10,46,20,207,57,4073,837,153,235,449,240,1426,597,829,225,208,17,1163,326,66,329,442,182,180,180,143,37,0,7969,7146,2702,53,221,1434,187,554,100,153,2297,1544,18,168,298,153,11,93,12,2147,65,14,419,44,171,378,97,890,6,30,33,823,763,60
"4226500","32000US4226500","Huntingdon, PA Micro Area; Pennsylvania","Huntingdon, Pennsylvania","pa","320","00","ACSSF","0022746",,,,,"42",,,,,,,,,,,,,,"26500",,,,,,,,,,,,,,,,,,,,,,,,,,,,45686,45686,2179,2294,2624,1538,4476,5500,5537,6376,6434,5015,2640,1073,32575,3651,16391,7565,3395,1196,132,245,46765,46985,,29167,105817,,64167,,45714,47038,17409,3611,3957,2686,2420,2526,1181,1028,29,583,204,36,18,7,11,0,0,18,81,0,33,48,0,0,56,0,27,15,14,0,31,0,3,0,2,0,20,0,0,0,6,0,221,166,113,113,0,0,4,49,0,23,0,0,11,0,0,12,32,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,51,13,0,11,2,0,2,2,0,0,0,0,36,18,0,0,18,0,0,0,0,0,0,107,86,31,0,0,23,0,8,0,0,50,34,0,0,3,11,0,0,2,5,0,0,0,0,0,0,0,0,0,0,5,21,21,0
"4226860","32000US4226860","Indiana, PA Micro Area; Pennsylvania","Indiana, Pennsylvania","pa","320","00","ACSSF","0022747",,,,,"42",,,,,,,,,,,,,,"26860",,,,,,,,,,,,,,,,,,,,,,,,,,,,86551,86551,4115,4130,4740,2810,14806,8844,8552,11045,12236,8426,4735,2112,55950,5839,24452,12935,7622,3533,467,1102,46306,46295,35529,,,,,,48462,46227,36113,7699,11420,6857,4391,3054,1568,1124,23,1538,271,65,57,28,29,0,8,0,112,0,12,83,0,17,40,0,38,0,2,0,54,0,10,0,3,0,25,16,0,0,0,0,893,358,299,208,0,91,26,33,0,352,0,0,147,0,128,77,52,0,0,0,32,12,8,0,131,0,6,5,0,0,0,120,0,92,46,0,18,28,6,0,0,0,12,12,0,23,17,0,0,6,5,0,0,0,0,0,282,255,104,0,5,28,0,29,7,35,102,65,0,0,23,0,0,3,11,49,7,0,8,4,12,18,0,0,0,0,0,27,27,0
"4227780","32000US4227780","Johnstown, PA Metro Area; Pennsylvania","Johnstown, Pennsylvania","pa","320","00","ACSSF","0022748",,,,,"42",,,,,,,,,,,,,,"27780",,,,,,,,,,,,,,,,,,,,,,,,,,,,135871,135871,6691,7628,7184,4774,12653,14025,14988,18176,21357,14954,8909,4532,96941,8961,43580,24099,12538,5437,1522,804,44943,45919,17230,11467,80833,,41667,21000,36079,45940,54383,10188,17671,11005,6127,5848,1841,1703,24,1671,369,62,49,8,30,11,6,7,113,0,6,86,15,6,64,0,40,0,12,12,127,0,5,0,0,5,37,17,0,39,24,3,731,248,147,145,0,2,12,89,0,180,35,0,102,32,0,11,211,0,0,10,179,0,22,0,92,0,2,27,18,0,0,45,0,77,6,0,0,6,0,9,9,0,0,0,0,54,26,0,1,27,8,15,15,0,15,0,479,429,194,0,63,53,13,62,0,3,195,93,0,3,53,3,0,36,7,40,0,3,0,0,18,10,0,9,0,0,0,50,50,0
"4229540","32000US4229540","Lancaster, PA Metro Area; Pennsylvania","Lancaster, Pennsylvania","pa","320","00","ACSSF","0022749",,,,,"42",,,,,,,,,,,,,,"29540",,,,,,,,,,,,,,,,,,,,,,,,,,,,536494,536494,35700,36933,34301,21790,50022,68463,60958,69428,69066,47680,27882,14271,357748,54366,131171,77509,60405,25951,4901,3445,61492,63344,36680,63051,68646,,33357,53170,37574,64626,249743,38796,80521,57297,36850,22100,9136,5043,23,26202,4506,979,843,480,294,69,51,85,1025,66,175,545,194,45,592,296,228,0,68,0,1910,10,18,38,166,135,614,501,117,0,311,0,8753,2038,1408,1239,83,86,113,517,0,2340,8,17,1234,47,276,758,4018,549,25,139,567,132,2217,389,357,224,11,0,9,36,12,65,0,2661,1397,815,323,259,147,728,569,159,65,65,0,260,21,123,29,87,64,72,57,49,8,15,10210,9692,4686,0,1384,2245,689,177,117,74,3010,1978,87,161,373,165,132,23,91,1996,69,23,62,48,727,279,106,296,20,334,32,518,518,0
"4230140","32000US4230140","Lebanon, PA Metro Area; Pennsylvania","Lebanon, Pennsylvania","pa","320","00","ACSSF","0022750",,,,,"42",,,,,,,,,,,,,,"30140",,,,,,,,,,,,,,,,,,,,,,,,,,,,137616,137616,8393,9137,8817,5288,11812,15808,16042,18370,18474,13836,8055,3584,94169,12343,40928,21716,11992,5473,1105,612,57698,59945,38313,,56818,,37230,60531,40962,60735,62201,10926,19710,11879,9040,7220,2278,1148,23,5255,1092,156,134,64,64,6,9,13,256,24,30,156,26,20,84,0,60,0,24,0,596,0,7,35,109,28,148,217,0,10,42,0,1483,310,229,183,0,46,13,68,0,267,0,14,212,0,0,41,824,180,0,0,255,48,341,0,82,0,7,5,0,70,0,0,0,450,83,22,61,0,32,262,49,213,9,9,0,64,64,0,0,0,0,14,14,0,14,0,2216,2123,696,0,15,487,118,0,9,67,1111,591,0,47,156,210,82,25,0,316,0,0,9,12,93,10,0,192,0,0,0,93,90,3
"4230260","32000US4230260","Lewisburg, PA Micro Area; Pennsylvania","Lewisburg, Pennsylvania","pa","320","00","ACSSF","0022751",,,,,"42",,,,,,,,,,,,,,"30260",,,,,,,,,,,,,,,,,,,,,,,,,,,,45056,45056,1993,2141,2405,1416,6437,5528,5844,6218,5503,3949,2389,1233,30664,4325,12171,6885,3907,1981,582,813,53768,53869,90417,,56829,,,41702,50975,54545,16661,3315,5209,3674,2129,1339,583,412,23,1515,226,32,32,0,14,18,0,0,88,0,0,88,0,0,46,0,13,0,33,0,60,0,11,4,0,0,29,3,0,0,13,0,663,375,273,185,68,20,10,92,0,105,0,0,63,0,0,42,135,0,0,0,33,0,102,0,48,0,17,17,0,0,14,0,0,100,17,17,0,0,0,0,0,0,0,0,0,40,14,0,26,0,43,0,0,0,0,0,526,411,118,0,0,63,13,14,13,15,186,164,20,0,2,0,0,0,0,107,13,0,13,0,65,0,16,0,0,0,0,115,115,0
"4230380","32000US4230380","Lewistown, PA Micro Area; Pennsylvania","Lewistown, Pennsylvania","pa","320","00","ACSSF","0022752",,,,,"42",,,,,,,,,,,,,,"30380",,,,,,,,,,,,,,,,,,,,,,,,,,,,46452,46452,2819,2834,3048,1819,3426,5143,5012,6449,6401,5114,2935,1452,32506,5095,16729,6716,2744,927,180,115,46286,46483,,,,44250,32045,41250,37386,46567,19700,4019,6608,3060,2188,1994,1131,700,24,477,114,43,16,16,0,0,0,27,41,0,0,41,0,0,0,0,0,0,0,0,30,0,24,0,4,0,0,2,0,0,0,0,247,122,50,28,0,22,38,34,0,64,0,0,4,0,0,60,61,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,100,60,27,0,3,0,4,14,0,6,33,10,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0
"4230820","32000US4230820","Lock Haven, PA Micro Area; Pennsylvania","Lock Haven, Pennsylvania","pa","320","00","ACSSF","0022753",,,,,"42",,,,,,,,,,,,,,"30820",,,,,,,,,,,,,,,,,,,,,,,,,,,,39321,39321,2111,2376,2154,1363,6079,4168,4179,4865,5092,3771,2115,1048,25238,3107,11673,5923,2852,1294,187,202,47990,48422,32188,8550,38438,,62826,35476,31597,48515,16727,4106,5219,2477,2220,1837,469,399,23,539,166,75,30,7,23,0,43,2,17,0,0,15,0,2,30,24,0,6,0,0,44,0,0,11,11,3,5,0,0,0,14,0,238,99,74,52,0,22,0,25,0,53,0,7,41,5,0,0,67,0,0,10,26,8,23,0,19,0,0,0,0,19,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,31,0,0,0,0,0,0,104,68,0,0,0,0,0,0,0,0,56,5,4,0,41,6,0,0,0,12,0,0,5,0,0,7,0,0,0,0,0,36,36,0
"4232740","32000US4232740","Meadville, PA Micro Area; Pennsylvania","Meadville, Pennsylvania","pa","320","00","ACSSF","0022754",,,,,"42",,,,,,,,,,,,,,"32740",,,,,,,,,,,,,,,,,,,,,,,,,,,,86847,86847,4731,5038,5318,3377,8212,9454,9488,11856,12918,9673,5100,1682,60171,7028,27427,13429,7531,3450,637,669,47179,47660,28065,14583,50402,,29427,30000,31875,47684,35889,8228,11369,6733,3980,3326,1550,703,22,1050,316,105,50,8,39,3,4,51,81,0,2,75,1,3,36,10,6,4,16,0,94,0,6,2,34,0,35,2,0,0,15,0,351,124,95,69,0,26,8,21,0,106,0,13,69,0,0,24,115,9,3,0,96,0,7,0,6,0,0,0,6,0,0,0,0,37,22,15,0,7,5,2,1,1,0,0,0,8,3,3,2,0,0,29,20,2,18,9,317,219,73,0,0,16,28,29,0,0,95,61,0,0,30,0,0,4,0,51,0,0,35,1,9,0,0,6,0,0,0,98,98,0
"4235260","32000US4235260","New Castle, PA Micro Area; Pennsylvania","New Castle, Pennsylvania","pa","320","00","ACSSF","0022755",,,,,"42",,,,,,,,,,,,,,"35260",,,,,,,,,,,,,,,,,,,,,,,,,,,,88231,88231,4543,4902,5092,3298,7434,9206,9701,11996,13825,9401,5709,3124,62962,6365,27743,15784,8535,3327,758,450,47188,48714,21455,,94022,,35417,19919,41638,48800,37242,7169,12032,6478,5483,3717,1763,600,23,1217,612,32,32,17,15,0,0,0,67,18,7,40,2,0,267,92,175,0,0,0,246,28,3,0,37,47,40,0,50,0,41,0,307,106,28,28,0,0,37,41,0,56,0,0,46,0,0,10,116,16,0,0,22,8,70,0,29,0,0,2,24,3,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,99,4,2,93,0,0,3,3,0,3,0,196,168,53,0,14,11,4,24,0,0,63,40,0,0,23,0,0,0,0,52,1,0,23,9,16,3,0,0,0,0,0,28,28,0
"4235620","32000US4235620","New York-Newark-Jersey City, NY-NJ-PA Metro Area (part); Pennsylvania","New York-Newark-Jersey City, Pennsylvania","pa","320","00","ACSSF","0022756",,,,,"42",,,,,,,,,,,,,,"35620",,,,,,,,,,,,,,,,,,,,,,,,,,,,55687,55687,2040,2604,3811,2342,4510,4868,6173,9097,8819,6994,3174,1255,40380,3394,13741,12534,6575,3230,622,284,63417,62603,96060,,111875,,,54219,58247,62750,22877,2816,4142,2550,3630,3448,2405,3886,44,4480,1955,386,193,67,95,31,121,72,406,35,32,322,9,8,279,0,161,88,0,30,884,0,22,0,350,0,173,184,0,0,155,0,648,309,279,242,9,28,16,14,0,201,0,0,185,10,0,6,109,0,21,0,70,0,14,4,29,10,0,0,0,10,0,9,0,72,6,1,5,0,0,0,0,0,0,0,0,66,16,39,5,6,0,0,0,0,0,0,1805,1702,869,49,16,306,111,189,62,136,330,206,8,13,0,46,0,57,0,503,91,0,42,2,92,96,132,35,0,13,0,103,103,0
"4236340","32000US4236340","Oil City, PA Micro Area; Pennsylvania","Oil City, Pennsylvania","pa","320","00","ACSSF","0022757",,,,,"42",,,,,,,,,,,,,,"36340",,,,,,,,,,,,,,,,,,,,,,,,,,,,52880,52880,2796,3003,2834,2036,3872,5428,5771,7409,8940,6013,3623,1155,38339,3991,18773,8987,4359,1868,258,103,46487,46776,23571,,56458,,24375,26522,35729,46814,21720,4378,7081,4498,2722,1712,832,497,22,437,120,23,23,0,13,10,0,0,60,3,0,36,0,21,7,0,1,0,6,0,30,0,0,0,0,6,15,0,0,0,9,0,165,49,45,31,0,14,0,4,0,54,0,0,54,0,0,0,50,0,15,0,26,5,0,4,12,0,0,0,0,12,0,0,0,30,15,13,0,2,0,0,0,0,0,0,0,15,0,0,15,0,0,3,3,3,0,0,119,98,0,0,0,0,0,0,0,0,22,7,0,8,7,0,0,0,0,76,0,0,18,0,6,39,0,12,0,1,0,21,21,0
"4237980","32000US4237980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area (part); Pennsylvania","Philadelphia-Camden-Wilmington, Pennsylvania","pa","320","00","ACSSF","0022758",,,,,"42",,,,,,,,,,,,,,"37980",,,,,,,,,,,,,,,,,,,,,,,,,,,,4092856,4092856,246876,245012,254539,155874,393925,588667,498591,562196,536539,337480,181411,91746,2796630,289647,818899,631460,614064,307751,78860,55949,63170,77112,36027,38809,70561,42969,31134,48394,36334,79665,1825988,170358,418952,359108,351309,308785,158881,58595,30,457305,88442,15672,10958,5801,4221,936,3141,1573,12062,761,2520,6814,1020,947,14934,3282,9308,1274,1026,44,45730,324,881,946,6264,1725,8313,13887,415,172,12803,44,193725,63084,41459,36189,2412,2858,2053,19417,155,72125,421,5938,51617,2078,5462,6609,45421,5995,2106,1354,10793,1736,21483,1954,12381,1010,2527,947,700,2159,362,4676,714,42352,5124,1830,1487,1807,2004,6914,2310,4604,1328,1288,40,23707,2726,10639,4174,6168,3275,1042,923,740,183,119,131744,125362,51350,1511,2109,15814,11320,13908,4001,2687,49627,31309,1374,2786,7765,4231,819,940,403,24385,2028,336,5839,761,5451,3602,2021,1849,456,1808,234,6382,6246,136
"4238300","32000US4238300","Pittsburgh, PA Metro Area; Pennsylvania","Pittsburgh, Pennsylvania","pa","320","00","ACSSF","0022759",,,,,"42",,,,,,,,,,,,,,"38300",,,,,,,,,,,,,,,,,,,,,,,,,,,,2348143,2348143,120162,122258,128268,81211,204488,305803,268019,324823,354359,235083,133884,69785,1691756,114102,569868,441504,346721,156606,35939,27016,56073,59044,30440,31885,71124,92321,41692,39228,48178,59089,1082065,129817,293724,229162,190237,153696,63717,21712,27,88293,22974,3770,2951,1249,1406,296,329,490,4840,211,550,3533,303,243,5299,647,4150,79,413,10,8982,240,584,305,941,541,2691,1273,672,298,1437,83,43900,15810,11240,9893,309,1038,1217,3353,0,17716,137,394,11719,813,1113,3540,6444,64,399,32,2479,481,2091,898,3841,407,487,285,462,732,40,1428,89,6040,1997,120,637,1240,453,1136,507,629,332,332,0,1561,322,147,891,201,561,826,489,394,95,337,14553,11683,2863,110,209,581,344,1169,306,144,4222,2633,43,229,775,304,72,156,10,4598,486,98,1413,315,643,296,218,536,37,390,166,2870,2862,8
"4239060","32000US4239060","Pottsville, PA Micro Area; Pennsylvania","Pottsville, Pennsylvania","pa","320","00","ACSSF","0022760",,,,,"42",,,,,,,,,,,,,,"39060",,,,,,,,,,,,,,,,,,,,,,,,,,,,144287,144287,6915,8173,8209,5039,10513,16846,18205,21195,21236,15138,8576,4242,105438,12333,49760,26496,10914,4566,862,507,47642,48174,23527,9000,53882,,25000,53711,29760,48550,60150,9935,17594,12452,7672,6826,4007,1664,26,2761,622,174,145,109,36,0,27,2,172,10,16,131,7,8,96,18,69,5,4,0,180,0,11,0,61,40,5,60,0,0,3,0,600,149,76,68,6,2,22,51,0,268,0,0,234,8,26,0,121,0,0,0,49,32,40,0,62,6,7,6,0,10,0,33,0,104,22,0,0,22,0,67,11,56,0,0,0,6,6,0,0,0,9,13,13,0,13,0,1422,1354,526,0,52,383,1,66,5,19,647,549,22,31,13,18,0,14,0,181,31,0,4,0,80,19,37,3,0,7,0,68,68,0
"4239740","32000US4239740","Reading, PA Metro Area; Pennsylvania","Reading, Pennsylvania","pa","320","00","ACSSF","0022761",,,,,"42",,,,,,,,,,,,,,"39740",,,,,,,,,,,,,,,,,,,,,,,,,,,,415500,415500,24336,26117,26911,17112,41044,49577,48811,59163,54821,37049,21305,9254,279980,39251,105598,68180,43700,17930,3222,2099,59580,62249,40533,36429,84836,,42429,30833,30414,65593,189460,25435,62347,41762,25066,20360,9765,4725,25,29542,3779,808,691,248,380,63,77,40,904,23,83,726,13,59,439,98,254,28,59,0,1628,19,57,17,389,517,199,60,63,0,307,0,4282,1027,655,623,17,15,125,247,0,1167,54,37,835,47,58,136,1745,25,34,45,431,112,1038,60,329,6,0,19,168,0,15,121,14,882,102,15,28,59,23,244,104,140,55,55,0,330,87,25,101,117,128,143,143,77,66,0,20456,20181,11337,4,117,9350,734,621,261,250,6941,5052,51,634,744,379,15,66,0,1903,78,10,87,85,656,518,112,221,0,70,66,275,265,10
"4241260","32000US4241260","St. Marys, PA Micro Area; Pennsylvania","St. Marys, Pennsylvania","pa","320","00","ACSSF","0022762",,,,,"42",,,,,,,,,,,,,,"41260",,,,,,,,,,,,,,,,,,,,,,,,,,,,30781,30781,1542,1540,1815,1177,2180,3015,3340,4836,4951,3332,2253,800,22527,1807,10871,5672,2833,1086,170,88,49876,50000,6903,,54609,,,,,49947,14327,4267,4542,2825,1203,965,252,273,19,227,75,11,11,6,5,0,0,0,9,0,0,9,0,0,24,0,17,7,0,0,31,0,0,0,0,0,7,0,0,0,24,0,76,44,34,34,0,0,7,3,0,5,0,0,0,0,0,5,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,72,47,0,0,0,0,0,0,0,0,47,16,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0
"4242380","32000US4242380","Sayre, PA Micro Area; Pennsylvania","Sayre, Pennsylvania","pa","320","00","ACSSF","0022763",,,,,"42",,,,,,,,,,,,,,"42380",,,,,,,,,,,,,,,,,,,,,,,,,,,,61546,61546,3637,3609,3987,2344,4573,6561,6528,8837,9238,6906,3640,1686,43396,4747,20533,10296,5197,1989,419,215,50900,50647,45500,25781,,,106354,60050,76563,50688,24949,5579,6966,4763,4031,2094,1097,419,22,738,211,19,14,14,0,0,0,5,59,0,0,59,0,0,39,25,14,0,0,0,94,14,0,3,12,3,3,50,0,0,9,0,309,143,60,42,0,18,34,49,0,19,0,0,19,0,0,0,109,0,6,0,30,20,17,36,38,0,1,0,0,5,0,32,0,20,6,3,3,0,0,8,8,0,0,0,0,6,0,6,0,0,0,5,5,5,0,0,193,146,15,0,0,2,5,0,6,2,112,62,6,0,13,16,0,0,15,19,0,0,0,0,3,0,14,2,0,0,0,47,47,0
"4242540","32000US4242540","Scranton--Wilkes-Barre--Hazleton, PA Metro Area; Pennsylvania","Scranton--Wilkes-Barre--Hazleton, Pennsylvania","pa","320","00","ACSSF","0022764",,,,,"42",,,,,,,,,,,,,,"42540",,,,,,,,,,,,,,,,,,,,,,,,,,,,557942,557942,28564,30338,31807,20179,51494,67902,64139,78237,78919,57276,31418,17669,395560,40150,153069,106666,60216,26500,5399,3560,49239,50525,24902,31838,51705,8750,31999,30199,30973,51230,244996,39622,87048,56547,31042,18826,7387,4524,22,30871,4350,592,409,217,127,65,169,14,789,45,69,638,7,30,743,61,618,6,58,0,2221,17,45,40,413,325,447,294,0,96,544,5,8963,1725,1129,976,44,109,124,472,0,4945,194,199,2482,132,209,1729,1352,24,142,95,505,36,470,80,843,77,106,83,142,32,19,384,98,550,105,50,28,27,44,150,114,36,11,11,0,236,65,27,46,98,4,103,85,51,34,18,16905,16458,10675,63,92,9672,325,259,145,119,3608,2277,47,304,195,654,48,79,4,2175,142,3,357,92,172,495,140,513,70,191,0,447,437,10
"4242780","32000US4242780","Selinsgrove, PA Micro Area; Pennsylvania","Selinsgrove, Pennsylvania","pa","320","00","ACSSF","0022765",,,,,"42",,,,,,,,,,,,,,"42780",,,,,,,,,,,,,,,,,,,,,,,,,,,,40570,40570,2271,2499,2528,1450,4951,4477,4507,5455,5412,3871,2272,877,26871,4381,12139,5645,3022,1119,308,257,54182,54255,38250,,,,40263,27750,56250,54044,18114,4030,5194,3595,2324,1663,847,461,23,613,77,17,3,0,3,0,14,0,21,0,0,15,0,6,0,0,0,0,0,0,39,0,16,0,0,0,15,0,0,0,8,0,245,67,57,57,0,0,0,10,0,127,0,0,50,0,63,14,51,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,2,10,10,269,251,38,0,0,0,0,38,0,0,179,151,0,0,4,5,0,0,19,34,0,0,0,0,8,0,0,3,0,6,17,18,18,0
"4243740","32000US4243740","Somerset, PA Micro Area; Pennsylvania","Somerset, Pennsylvania","pa","320","00","ACSSF","0022766",,,,,"42",,,,,,,,,,,,,,"43740",,,,,,,,,,,,,,,,,,,,,,,,,,,,75619,75619,3416,3826,4008,2604,5512,8521,9136,10903,11877,8443,4930,2443,56253,6880,28068,12465,5819,2277,473,271,46132,46354,34100,53542,,,56500,24653,40250,46443,30714,5616,9266,6577,4373,2600,1203,1079,24,742,197,28,25,14,11,0,3,0,69,0,17,47,0,5,26,2,24,0,0,0,74,0,0,6,0,2,25,15,0,2,24,0,305,60,11,11,0,0,26,23,0,137,0,0,26,0,0,111,91,0,4,50,37,0,0,0,15,15,0,0,0,0,0,0,2,27,12,0,12,0,0,15,15,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,188,156,52,14,7,0,7,24,0,0,61,44,0,0,17,0,0,0,0,43,0,8,0,0,19,0,0,11,0,5,0,32,32,0
