Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010,SE_B09001_001,SE_B09001_002,SE_B09001_003,SE_B09001_004,SE_B09001_005,SE_B09001_006,SE_B09001_007,SE_B09001_008,SE_A09003_001,SE_A07001_001,SE_A07001_002,SE_A07001_003,SE_A07001_004,SE_A07001_005,SE_A07001_006,SE_A07001_007,SE_A07001_008,SE_A07001_009,SE_A07001_010,SE_A07001_011,SE_A07001_012,SE_A07001_013,SE_A07001_014,SE_A07001_015,SE_A07001_016,SE_A07001_017,SE_A07001_018,SE_A07001_019,SE_A07001_020,SE_A07001_021,SE_A07001_022,SE_A07001_023,SE_A07001_024,SE_A07001_025,SE_A07001_026,SE_A07001_027,SE_A07001_028,SE_A07001_029,SE_A07001_030,SE_A07001_031,SE_A07001_032,SE_A07001_033,SE_A07001_034,SE_A07001_035,SE_A07001_036,SE_A07001_037,SE_A07001_038,SE_A07001_039,SE_A07001_040,SE_A07001_041,SE_A07001_042,SE_A07001_043,SE_A07001_044,SE_A07001_045,SE_A07001_046,SE_A07001_047,SE_A07001_048,SE_A07001_049,SE_A07001_050,SE_A07001_051,SE_A07001_052,SE_A07001_053,SE_A07001_054,SE_A07001_055,SE_A07001_056,SE_A07001_057,SE_A07001_058,SE_A07001_059,SE_A07001_060,SE_A07001_061,SE_A07001_062,SE_A07001_063,SE_A07001_064,SE_A07001_065,SE_A07001_066,SE_A07001_067,SE_A07001_068,SE_A07001_069,SE_A07001_070,SE_A07001_071,SE_A07001_072,SE_A07001_073,SE_A07001_074,SE_A07001_075,SE_A07001_076,SE_A07001_077,SE_A07001_078,SE_A07001_079,SE_A07001_080,SE_A07001_081,SE_A07001_082,SE_A07001_083,SE_A07001_084,SE_A07001_085,SE_A07001_086,SE_A07001_087,SE_A07001_088,SE_A07001_089,SE_A07001_090,SE_A07001_091,SE_A07001_092,SE_A07001_093,SE_A07001_094,SE_A07001_095,SE_A07001_096,SE_A07001_097,SE_A07001_098,SE_A07001_099,SE_A07001_100,SE_A07001_101,SE_A07001_102,SE_A07001_103,SE_A07001_104,SE_A07001_105,SE_A07001_106,SE_A07001_107,SE_A07001_108,SE_A07001_109,SE_A07001_110,SE_A07001_111,SE_A07001_112,SE_A07001_113,SE_A07001_114,SE_A07001_115,SE_A07001_116,SE_A07001_117,SE_A07001_118,SE_A07001_119,SE_A07001_120,SE_A07001_121,SE_A07001_122,SE_A07001_123
"2832820","32000US2832820","Memphis, TN-MS-AR Metro Area (part); Mississippi","Memphis, Mississippi","MS","320","00","ACSSF","0008207",,,,,"28",,,,,,,,,,,,,,"32820",,,,,,,,,,,,,,,,,,,,,,,,,,,,234824,234824,16976,18141,18211,10870,20584,31549,34669,33281,25492,15217,7852,1982,150042,24927,48549,48861,19540,5909,1564,692,56845,65357,38846,40630,76866,,39356,51947,46270,65567,104068,12460,24351,23693,23136,14525,4218,1685,26,7087,548,71,59,28,31,0,12,0,258,0,0,258,0,0,143,0,59,0,84,0,76,0,0,0,29,0,0,39,0,0,8,0,1809,665,410,359,38,13,68,187,0,383,0,27,265,57,19,15,617,55,10,24,324,71,115,18,115,0,48,12,0,0,0,55,29,180,108,30,65,13,0,0,0,0,0,0,0,56,0,0,0,56,16,47,47,47,0,0,4503,4432,48,0,8,0,27,13,0,0,4056,3435,28,91,159,278,0,24,41,328,47,0,121,30,65,8,0,24,7,26,0,71,71,0
"2832940","32000US2832940","Meridian, MS Micro Area; Mississippi","Meridian, Mississippi","MS","320","00","ACSSF","0008208",,,,,"28",,,,,,,,,,,,,,"32940",,,,,,,,,,,,,,,,,,,,,,,,,,,,107034,107034,7460,7241,7365,4696,10070,13494,13446,14785,12949,8341,5032,2155,70202,13957,22342,22749,7259,2570,885,440,36542,50909,25589,28571,76070,,21026,22034,50128,50903,41169,5938,16017,8771,5588,2539,1074,1242,23,1683,325,55,13,0,10,3,0,42,141,9,79,32,21,0,6,0,0,0,6,0,123,0,0,0,1,23,55,36,7,0,1,0,490,178,67,67,0,0,17,94,0,60,0,0,60,0,0,0,249,0,0,0,249,0,0,0,3,0,0,0,0,0,0,3,0,117,30,0,1,29,0,10,7,3,0,0,0,71,0,0,70,1,6,0,0,0,0,0,751,623,85,0,32,0,0,37,6,10,462,378,0,0,58,0,6,20,0,76,0,0,0,0,0,0,14,19,0,33,10,128,128,0
"2835020","32000US2835020","Natchez, MS-LA Micro Area (part); Mississippi","Natchez, Mississippi","MS","320","00","ACSSF","0008209",,,,,"28",,,,,,,,,,,,,,"35020",,,,,,,,,,,,,,,,,,,,,,,,,,,,32431,32431,2021,1911,2099,1335,3059,3489,3911,5156,4276,2698,1825,651,22006,4480,7572,5948,2462,1252,220,72,29256,42199,19785,24479,71181,,,,4866,42124,10749,2369,5379,1184,841,371,218,387,20,602,13,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,7,0,0,0,0,0,7,0,36,0,0,13,0,23,0,98,0,0,15,0,0,83,0,52,0,0,0,0,0,0,52,0,7,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,389,389,62,0,29,11,0,22,0,0,306,286,0,0,0,20,0,0,0,21,0,0,0,0,14,0,7,0,0,0,0,0,0,0
"2837060","32000US2837060","Oxford, MS Micro Area; Mississippi","Oxford, Mississippi","MS","320","00","ACSSF","0008210",,,,,"28",,,,,,,,,,,,,,"37060",,,,,,,,,,,,,,,,,,,,,,,,,,,,46702,46702,2462,3071,1891,1339,12708,6334,4946,5022,4259,2556,1610,504,25231,3199,5253,6767,5422,2559,803,1228,44965,51511,31829,,45767,,51884,20480,81965,51312,19007,5321,8310,2185,1133,954,804,300,18,1725,140,59,59,59,0,0,0,0,44,0,0,0,16,28,23,0,0,0,23,0,14,0,0,0,0,0,9,0,0,0,5,0,987,466,223,178,0,45,29,214,0,420,0,0,273,111,0,36,50,0,43,0,0,7,0,0,51,29,0,0,0,22,0,0,0,138,20,0,0,20,0,75,75,0,9,9,0,34,0,0,34,0,0,0,0,0,0,0,460,434,31,0,15,0,0,16,0,0,366,325,0,13,0,0,0,0,28,37,0,0,21,0,16,0,0,0,0,0,0,26,26,0
"2837700","32000US2837700","Pascagoula, MS Metro Area; Mississippi","Pascagoula, Mississippi","MS","320","00","ACSSF","0008211",,,,,"28",,,,,,,,,,,,,,"37700",,,,,,,,,,,,,,,,,,,,,,,,,,,,160872,160872,11128,10442,12521,7397,14169,20534,22004,24152,18946,11949,6210,1420,105215,15765,36250,34747,11818,4609,1323,703,53487,58745,33548,68950,63464,51329,52619,44093,50063,58942,66866,9238,19831,13847,12334,7212,3009,1395,25,5446,784,233,224,45,173,6,9,0,331,15,115,190,11,0,136,0,40,54,28,14,84,28,20,0,0,0,27,0,0,0,9,0,1966,223,178,139,39,0,9,36,0,238,0,0,238,0,0,0,1446,0,4,0,276,11,1155,0,59,0,0,0,23,14,0,22,0,14,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,39,39,27,12,0,2643,2479,203,0,11,124,0,12,21,35,2017,1889,10,16,42,0,39,21,0,259,31,0,18,22,54,27,31,17,0,59,0,164,164,0
"2838100","32000US2838100","Picayune, MS Micro Area; Mississippi","Picayune, Mississippi","MS","320","00","ACSSF","0008212",,,,,"28",,,,,,,,,,,,,,"38100",,,,,,,,,,,,,,,,,,,,,,,,,,,,56042,56042,3719,3849,3858,2505,5127,6581,7227,7804,7288,4907,2259,918,36984,6710,12956,11852,3710,1328,204,224,46937,48627,26738,52604,31922,,,59052,29886,48769,20314,3188,4323,3240,3208,2275,2759,1321,34,686,208,62,62,11,51,0,0,0,83,36,7,24,0,16,17,17,0,0,0,0,46,0,0,0,0,0,2,44,0,0,0,0,153,140,140,140,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,295,34,0,0,0,0,6,28,0,261,228,0,19,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0
"2844260","32000US2844260","Starkville, MS Micro Area; Mississippi","Starkville, Mississippi","MS","320","00","ACSSF","0008213",,,,,"28",,,,,,,,,,,,,,"44260",,,,,,,,,,,,,,,,,,,,,,,,,,,,47064,47064,2685,2326,2328,1303,14816,6329,4245,4916,3825,2454,1281,556,23606,3334,4581,5859,5073,2825,442,1492,31690,39027,22200,80036,45477,,62221,25219,72364,38983,18718,5591,7686,2502,1539,586,275,539,17,1416,88,11,4,0,4,0,7,0,18,0,0,18,0,0,0,0,0,0,0,0,59,0,0,0,56,0,0,3,0,0,0,0,994,760,461,394,14,53,5,294,0,141,0,0,113,13,0,15,61,0,0,0,34,0,14,13,32,0,0,0,0,32,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,23,18,0,5,0,0,13,13,13,0,0,298,235,0,0,0,0,0,0,0,0,41,9,0,0,23,0,0,0,9,194,0,0,13,0,28,0,0,77,0,76,0,63,63,0
"2846180","32000US2846180","Tupelo, MS Micro Area; Mississippi","Tupelo, Mississippi","MS","320","00","ACSSF","0008214",,,,,"28",,,,,,,,,,,,,,"46180",,,,,,,,,,,,,,,,,,,,,,,,,,,,135372,135372,9719,10092,9614,6105,11863,17605,18386,18772,15384,9929,5565,2338,87979,18315,27179,27567,10036,3357,1167,358,43558,49816,27426,44952,36720,,28286,38125,36550,49668,57290,7260,22500,12517,9129,3567,1275,1042,22,2464,134,11,11,0,0,11,0,0,36,0,0,36,0,0,0,0,0,0,0,0,87,0,0,0,0,44,27,16,0,0,0,0,404,163,89,89,0,0,0,46,28,95,0,0,95,0,0,0,146,0,0,0,66,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,1910,1847,84,0,0,39,0,45,0,0,1678,1311,0,0,228,127,0,0,12,85,0,15,8,13,2,18,0,0,0,29,0,63,63,0
"2846980","32000US2846980","Vicksburg, MS Micro Area; Mississippi","Vicksburg, Mississippi","MS","320","00","ACSSF","0008215",,,,,"28",,,,,,,,,,,,,,"46980",,,,,,,,,,,,,,,,,,,,,,,,,,,,48663,48663,3354,3410,3740,2204,4054,6132,5994,7498,6101,3513,1838,825,31901,5526,8580,10205,4586,2137,360,507,44204,61881,25684,46195,74487,,26879,68420,34680,61806,20276,4629,8468,3220,1724,1240,639,356,19,909,105,29,29,23,6,0,0,0,57,0,0,57,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,59,51,28,23,0,8,0,0,193,0,0,179,0,0,14,24,0,0,0,14,0,0,10,26,10,0,0,0,16,0,0,0,159,58,0,0,58,22,0,0,0,30,30,0,49,25,0,7,17,0,19,19,19,0,0,324,294,0,0,0,0,0,0,0,0,286,249,10,0,0,0,27,0,0,8,0,0,0,0,8,0,0,0,0,0,0,30,30,0
"2848500","32000US2848500","West Point, MS Micro Area; Mississippi","West Point, Mississippi","MS","320","00","ACSSF","0008216",,,,,"28",,,,,,,,,,,,,,"48500",,,,,,,,,,,,,,,,,,,,,,,,,,,,20748,20748,1450,1586,1353,970,1896,2463,2443,3018,2593,1622,827,527,13493,2714,4507,4044,1410,607,168,43,35957,53861,24908,27307,,,2730,21248,18432,54894,7350,1864,1936,1359,1152,588,256,195,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2849540","32000US2849540","Yazoo City, MS Micro Area; Mississippi","Yazoo City, Mississippi","MS","320","00","ACSSF","0008217",,,,,"28",,,,,,,,,,,,,,"49540",,,,,,,,,,,,,,,,,,,,,,,,,,,,28238,28238,2046,1847,2082,1263,2429,4302,4175,3899,2851,1715,1321,308,18571,4746,6370,5044,1707,533,138,33,30561,50626,19768,,,,,27080,47310,51030,8529,1891,2154,912,1020,1499,898,155,26,1103,26,0,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,57,0,0,30,11,16,0,37,0,0,29,0,0,8,0,0,0,0,0,0,0,0,0,0,16,8,0,0,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,967,967,182,0,78,20,20,40,0,24,777,737,0,0,15,25,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
"2914700","32000US2914700","Branson, MO Micro Area; Missouri","Branson, Missouri","MO","320","00","ACSSF","0018346",,,,,"29",,,,,,,,,,,,,,"14700",,,,,,,,,,,,,,,,,,,,,,,,,,,,82785,82785,4523,4387,5253,3165,6866,8408,9499,11943,12321,10122,4821,1477,58591,8849,21491,17528,7353,2437,590,343,44055,44629,,33016,86265,,27701,37997,32595,44896,33808,5320,10595,7864,4476,3829,1323,401,23,2378,634,129,83,32,29,22,9,37,149,3,18,109,11,8,8,0,0,8,0,0,348,7,3,0,13,26,42,153,19,0,85,0,409,40,27,27,0,0,13,0,0,23,0,0,0,0,0,23,253,0,0,33,194,0,26,0,93,13,80,0,0,0,0,0,0,32,29,0,29,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1303,1124,157,0,0,145,0,12,0,0,700,597,0,42,0,13,48,0,0,267,0,15,227,0,0,0,0,24,0,0,1,179,179,0
"2916020","32000US2916020","Cape Girardeau-Jackson, MO-IL Metro Area (part); Missouri","Cape Girardeau-Jackson, Missouri","MO","320","00","ACSSF","0018347",,,,,"29",,,,,,,,,,,,,,"16020",,,,,,,,,,,,,,,,,,,,,,,,,,,,87435,87435,5428,5283,5320,3450,11713,10622,10323,12269,10413,6473,4052,2089,56241,8527,19872,14232,8811,3508,731,560,48461,50410,21024,47490,56231,6371,28160,37803,43897,50497,40287,8701,14642,7304,4818,2958,1143,721,20,1576,137,62,54,25,7,22,0,8,62,0,26,36,0,0,10,10,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,869,392,168,159,9,0,101,123,0,217,0,87,83,5,28,14,209,0,6,9,53,95,38,8,51,0,0,0,0,0,0,51,0,30,17,17,0,0,0,0,0,0,0,0,0,13,0,0,6,7,0,19,0,0,0,19,521,424,13,0,13,0,0,0,0,0,375,330,0,0,39,6,0,0,0,36,0,0,12,0,0,0,19,5,0,0,0,97,97,0
"2917860","32000US2917860","Columbia, MO Metro Area; Missouri","Columbia, Missouri","MO","320","00","ACSSF","0018348",,,,,"29",,,,,,,,,,,,,,"17860",,,,,,,,,,,,,,,,,,,,,,,,,,,,170772,170772,10565,9884,9629,5855,35913,24800,20032,20967,16801,8552,5527,2247,98926,7990,23288,23694,25142,11849,2913,4050,51466,55486,30187,15556,40973,27990,48357,29744,59012,55358,84573,15346,38398,15459,8842,4231,1261,1036,19,9958,1602,305,189,104,85,0,32,84,288,31,21,213,23,0,101,54,44,0,3,0,908,0,10,82,16,113,211,132,327,17,0,0,5346,2489,1712,1392,67,253,123,654,0,936,25,19,730,117,0,45,1316,192,0,0,396,200,499,29,605,185,73,18,0,49,0,280,0,999,333,77,87,169,0,361,60,301,24,24,0,264,95,0,73,96,17,127,87,87,0,40,1884,1680,216,0,94,0,58,0,14,50,1011,774,31,0,136,16,20,34,0,453,229,0,85,11,89,22,0,10,0,0,7,204,204,0
"2922100","32000US2922100","Farmington, MO Micro Area; Missouri","Farmington, Missouri","MO","320","00","ACSSF","0018349",,,,,"29",,,,,,,,,,,,,,"22100",,,,,,,,,,,,,,,,,,,,,,,,,,,,64771,64771,3844,3656,4060,2354,5934,9739,8718,9903,7300,5051,3264,948,44923,8806,15767,13721,4096,1806,467,260,41103,41519,19887,10766,31267,,35695,34930,26986,41559,23757,4839,8458,3513,2486,1435,1948,1078,25,730,190,54,27,0,24,3,0,27,41,0,15,26,0,0,42,0,40,0,2,0,53,0,0,16,6,0,0,0,31,0,0,0,322,14,14,0,0,14,0,0,0,151,143,0,0,0,8,0,144,0,0,0,47,48,49,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,37,15,0,166,150,0,0,0,0,0,0,0,0,139,139,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,16,16,0
"2922220","32000US2922220","Fayetteville-Springdale-Rogers, AR-MO Metro Area (part); Missouri","Fayetteville-Springdale-Rogers, Missouri","MO","320","00","ACSSF","0018350",,,,,"29",,,,,,,,,,,,,,"22220",,,,,,,,,,,,,,,,,,,,,,,,,,,,23015,23015,1752,1857,1627,1242,1985,2635,3088,3370,2624,1733,795,307,14552,3422,5373,4344,1081,276,37,19,41180,40611,18774,64627,77143,,42229,31540,35026,40875,9224,1263,2053,1585,1954,1779,427,163,28,1539,95,2,2,0,2,0,0,0,58,0,0,58,0,0,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,49,0,18,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,9,30,1330,1330,0,0,0,0,0,0,0,0,1316,1086,0,29,160,41,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"2922780","32000US2922780","Fort Leonard Wood, MO Micro Area; Missouri","Fort Leonard Wood, Missouri","MO","320","00","ACSSF","0018351",,,,,"29",,,,,,,,,,,,,,"22780",,,,,,,,,,,,,,,,,,,,,,,,,,,,50455,50455,3653,3149,3172,1956,11576,8352,6099,5203,3619,2147,991,538,26949,2688,8843,10212,3044,1694,255,213,51249,51890,53525,43691,34231,88293,47218,40756,66724,50932,17992,3346,6478,4208,2537,932,335,156,20,2560,882,61,61,23,38,0,0,0,662,0,0,662,0,0,24,0,24,0,0,0,135,0,65,0,3,0,21,10,0,0,36,0,999,428,45,11,0,34,27,356,0,84,0,0,23,11,50,0,413,43,0,0,97,255,18,0,74,0,0,0,0,0,8,66,0,67,0,0,0,0,39,28,28,0,0,0,0,0,0,0,0,0,0,84,0,0,0,84,528,487,97,0,25,6,36,11,13,6,339,139,25,75,0,8,0,89,3,51,0,0,0,34,0,7,0,7,0,0,3,41,41,0
"2922800","32000US2922800","Fort Madison-Keokuk, IA-MO Micro Area (part); Missouri","Fort Madison-Keokuk, Missouri","MO","320","00","ACSSF","0018352",,,,,"29",,,,,,,,,,,,,,"22800",,,,,,,,,,,,,,,,,,,,,,,,,,,,7130,7130,464,516,450,291,426,833,883,1047,976,656,430,158,4983,709,2214,1425,487,136,12,0,44055,43862,,40620,,,,96258,,43862,2884,612,450,677,563,416,141,25,25,30,7,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,14,10,0,0,0,0,8,2,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2925300","32000US2925300","Hannibal, MO Micro Area; Missouri","Hannibal, Missouri","MO","320","00","ACSSF","0018353",,,,,"29",,,,,,,,,,,,,,"25300",,,,,,,,,,,,,,,,,,,,,,,,,,,,38792,38792,2553,2232,2813,1538,3322,4477,4813,5821,5038,3200,1970,1015,26334,4117,10756,6852,2814,1367,316,112,46601,47369,26245,15019,35212,,,44667,68950,47288,16935,4589,5891,2628,1956,1169,344,358,20,320,54,14,14,14,0,0,0,0,34,0,0,26,8,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,140,75,41,26,15,0,34,0,0,38,0,0,10,0,28,0,27,0,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,44,14,0,0,14,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,82,49,3,0,0,0,0,0,0,3,32,0,0,0,32,0,0,0,0,14,0,0,3,0,7,0,0,0,4,0,0,33,33,0
"2927620","32000US2927620","Jefferson City, MO Metro Area; Missouri","Jefferson City, Missouri","MO","320","00","ACSSF","0018354",,,,,"29",,,,,,,,,,,,,,"27620",,,,,,,,,,,,,,,,,,,,,,,,,,,,148726,148726,9605,9548,9801,6297,14613,19533,20261,22658,17881,9870,5972,2687,98862,12203,34985,26673,16566,6082,1559,794,57519,58688,40267,41303,83334,7205,62806,74830,45057,58693,69230,13253,27210,13095,8254,5295,1275,848,20,3137,636,129,124,35,76,13,5,0,216,23,17,169,3,4,16,0,13,0,3,0,265,0,27,0,21,0,39,96,66,0,16,10,824,193,143,139,4,0,2,48,0,333,0,20,285,26,0,2,289,3,0,18,172,27,69,0,9,7,0,0,0,0,0,2,0,543,90,0,35,55,139,39,36,3,10,1,9,180,104,0,54,22,85,12,12,12,0,0,1122,1108,122,0,17,1,0,77,3,24,817,664,0,0,22,50,51,30,0,169,0,0,0,27,74,0,0,3,0,0,65,14,14,0
"2927900","32000US2927900","Joplin, MO Metro Area; Missouri","Joplin, Missouri","MO","320","00","ACSSF","0018355",,,,,"29",,,,,,,,,,,,,,"27900",,,,,,,,,,,,,,,,,,,,,,,,,,,,174214,174214,12814,11998,12503,7559,17069,22416,22091,23721,19799,13135,7895,3214,112271,18816,37157,34992,14214,4993,1377,722,43975,44335,28302,49287,68320,50848,32964,34651,33523,44683,74728,15695,29887,14771,8401,3595,1352,1027,19,6810,748,116,97,10,82,5,0,19,359,0,15,320,10,14,52,16,25,0,11,0,221,0,9,0,31,0,81,19,0,63,18,0,1141,191,150,94,0,56,19,22,0,300,0,0,222,20,42,16,640,40,0,101,139,43,317,0,6,0,0,0,0,0,0,6,4,55,20,0,20,0,0,0,0,0,19,19,0,0,0,0,0,0,16,403,14,0,14,389,4463,4343,5,4,1,0,0,0,0,0,4315,2270,0,304,1713,28,0,0,0,23,0,0,0,0,6,17,0,0,0,0,0,120,120,0
"2928140","32000US2928140","Kansas City, MO-KS Metro Area (part); Missouri","Kansas City, Missouri","MO","320","00","ACSSF","0018356",,,,,"29",,,,,,,,,,,,,,"28140",,,,,,,,,,,,,,,,,,,,,,,,,,,,1179960,1179960,82527,84083,78886,50038,102807,163375,160646,175525,135241,77968,48601,20263,781619,85821,240523,244351,135860,56174,12879,6011,56793,61988,35044,50670,55758,36428,40115,47111,42860,62641,546094,72263,156168,129319,103338,61762,16177,7067,24,57084,6860,1738,1252,471,635,146,160,326,1872,66,150,1497,122,37,686,94,494,23,69,6,2534,323,57,192,236,119,555,111,301,80,560,30,14821,4255,2467,1685,150,632,593,1195,0,2949,19,13,1820,334,490,273,6383,333,3,165,1907,289,3297,389,1153,428,80,34,0,88,44,479,81,5335,1858,499,676,683,145,870,215,655,136,136,0,1471,186,21,985,279,855,1165,191,153,38,974,28903,27314,2993,0,1620,318,604,241,43,167,22617,18333,94,1703,1082,1147,143,105,10,1704,89,53,330,85,496,57,111,239,87,104,53,1589,1568,21
"2928380","32000US2928380","Kennett, MO Micro Area; Missouri","Kennett, Missouri","MO","320","00","ACSSF","0018357",,,,,"29",,,,,,,,,,,,,,"28380",,,,,,,,,,,,,,,,,,,,,,,,,,,,32055,32055,2225,2508,2008,1406,2615,3668,3929,4449,3954,2867,1705,721,21293,6605,8203,4074,1346,775,217,73,33649,35356,16168,18335,57515,,25942,10316,26232,35749,11114,3398,2747,1558,1389,1570,288,164,21,863,50,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,41,0,0,0,0,23,0,0,18,0,0,0,14,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,769,769,0,0,0,0,0,0,0,0,769,762,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2928860","32000US2928860","Kirksville, MO Micro Area; Missouri","Kirksville, Missouri","MO","320","00","ACSSF","0018358",,,,,"29",,,,,,,,,,,,,,"28860",,,,,,,,,,,,,,,,,,,,,,,,,,,,29807,29807,1669,1492,1763,963,7342,2965,2966,3560,2949,2180,1276,682,16578,2123,6413,4030,2264,1053,329,366,36143,36373,9499,9580,16303,,,57264,47360,36495,12409,4764,4286,1573,931,390,294,171,16,800,248,12,12,6,6,0,0,0,42,0,12,30,0,0,8,8,0,0,0,0,186,0,0,11,0,7,41,0,72,0,55,0,376,87,60,47,0,13,0,27,0,144,0,0,79,21,0,44,133,3,0,0,49,14,67,0,0,0,0,0,0,0,0,0,12,65,52,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,111,94,7,0,0,0,0,7,0,0,34,27,0,0,0,0,0,0,7,53,0,0,0,0,14,0,0,0,0,39,0,17,17,0
"2930060","32000US2930060","Lebanon, MO Micro Area; Missouri","Lebanon, Missouri","MO","320","00","ACSSF","0018359",,,,,"29",,,,,,,,,,,,,,"30060",,,,,,,,,,,,,,,,,,,,,,,,,,,,35495,35495,2387,2374,2623,1561,2848,4228,4536,5162,4348,3091,1568,769,23702,4129,10250,6168,2154,797,135,69,43360,42942,48934,57687,134280,,91354,76915,41416,43055,14875,3090,5463,2917,1507,1085,481,332,21,669,193,45,26,0,26,0,19,0,94,12,0,74,0,8,19,0,19,0,0,0,35,0,0,0,0,0,0,0,13,16,6,0,211,92,64,64,0,0,28,0,0,31,0,0,0,31,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,68,9,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,158,0,0,0,0,0,0,0,0,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0
